category	name	home	sdram	repository	branch	source_id	comments
_Arcade	SNK Triple Z80 Arcade hardware		no	https://github.com/MiSTer-devel/Arcade-SNK_TripleZ80_MiSTer.git		MiSTer-devel_Arcade-SNK_TripleZ80_MiSTer	
_Arcade	Solomon's Key / Solomon no Kagi		no	https://github.com/MiSTer-devel/Arcade-SolomonsKey_MiSTer.git		MiSTer-devel_Arcade-SolomonsKey_MiSTer	
_Arcade	Sonson		yes	https://github.com/MiSTer-devel/Arcade-Sonson_MiSTer.git		MiSTer-devel_Arcade-Sonson_MiSTer	
_Arcade	Space Firebird		yes	https://github.com/MiSTer-devel/Arcade-SpaceFirebird_MiSTer.git		MiSTer-devel_Arcade-SpaceFirebird_MiSTer	
_Arcade	Space Invaders		yes	https://github.com/MiSTer-devel/Arcade-SpaceInvaders_MiSTer.git		MiSTer-devel_Arcade-SpaceInvaders_MiSTer	
_Arcade	Space Race		no	https://github.com/MiSTer-devel/Arcade-SpaceRace_MiSTer.git		MiSTer-devel_Arcade-SpaceRace_MiSTer	
_Arcade	Sprint 1		no	https://github.com/MiSTer-devel/Arcade-Sprint1_MiSTer.git		MiSTer-devel_Arcade-Sprint1_MiSTer	
_Arcade	Sprint 2		no	https://github.com/MiSTer-devel/Arcade-Sprint2_MiSTer.git		MiSTer-devel_Arcade-Sprint2_MiSTer	
_Arcade	StarForce		no	https://github.com/MiSTer-devel/Arcade-StarForce_MiSTer.git		MiSTer-devel_Arcade-StarForce_MiSTer	
_Arcade	Star Wars		yes	https://github.com/MiSTer-devel/Arcade-StarWars_MiSTer.git		MiSTer-devel_Arcade-StarWars_MiSTer	
_Arcade	Subs		yes	https://github.com/MiSTer-devel/Arcade-Subs_MiSTer.git		MiSTer-devel_Arcade-Subs_MiSTer	
_Arcade	Super Breakout		no	https://github.com/MiSTer-devel/Arcade-SuperBreakout_MiSTer.git		MiSTer-devel_Arcade-SuperBreakout_MiSTer	
_Arcade	Super Locomotive		no	https://github.com/MiSTer-devel/Arcade-SuprLoco_MiSTer.git		MiSTer-devel_Arcade-SuprLoco_MiSTer	
_Arcade	Taito F2		yes	https://github.com/MiSTer-devel/Arcade-TaitoF2_MiSTer.git		MiSTer-devel_Arcade-TaitoF2_MiSTer	
_Arcade	Taito System SJ		no	https://github.com/MiSTer-devel/Arcade-TaitoSystemSJ_MiSTer.git		MiSTer-devel_Arcade-TaitoSystemSJ_MiSTer	
_Arcade	Tank Battalion		no	https://github.com/MiSTer-devel/Arcade-TankBattalion_MiSTer.git		MiSTer-devel_Arcade-TankBattalion_MiSTer	
_Arcade	Tecmo		yes	https://github.com/MiSTer-devel/Arcade-Tecmo_MiSTer.git		MiSTer-devel_Arcade-Tecmo_MiSTer	
_Arcade	Tempest		yes	https://github.com/MiSTer-devel/Arcade-Tempest_MiSTer.git		MiSTer-devel_Arcade-Tempest_MiSTer	
_Arcade	TIA-MC1		no	https://github.com/MiSTer-devel/Arcade-TIAMC1_MiSTer.git		MiSTer-devel_Arcade-TIAMC1_MiSTer	
_Arcade	Time Pilot '84		no	https://github.com/MiSTer-devel/Arcade-TimePilot84_MISTer.git		MiSTer-devel_Arcade-TimePilot84_MISTer	
_Arcade	Time Pilot		no	https://github.com/MiSTer-devel/Arcade-TimePilot_MiSTer.git		MiSTer-devel_Arcade-TimePilot_MiSTer	
_Arcade	T.N.K. III		no	https://github.com/MiSTer-devel/Arcade-TNKIII_MiSTer.git		MiSTer-devel_Arcade-TNKIII_MiSTer	
_Arcade	Toobin'		yes	https://github.com/MiSTer-devel/Arcade-Toobin_MiSTer.git		MiSTer-devel_Arcade-Toobin_MiSTer	
_Arcade	Traverse USA		no	https://github.com/MiSTer-devel/Arcade-TraverseUSA_MiSTer.git		MiSTer-devel_Arcade-TraverseUSA_MiSTer	
_Arcade	Trio The Punch — Never Forget Me…		yes	https://github.com/MiSTer-devel/Arcade-TrioThePunch_MiSTer.git		MiSTer-devel_Arcade-TrioThePunch_MiSTer	
_Arcade	Tropical Angel / New Tropical Angel		yes	https://github.com/MiSTer-devel/Arcade-TropicalAngel_MiSTer.git		MiSTer-devel_Arcade-TropicalAngel_MiSTer	
_Arcade	Turkey Shoot - The Day They Took Over		no	https://github.com/MiSTer-devel/Arcade-TurkeyShoot_MiSTer.git		MiSTer-devel_Arcade-TurkeyShoot_MiSTer	
_Arcade	Tutankham		no	https://github.com/MiSTer-devel/Arcade-Tutankham_MiSTer.git		MiSTer-devel_Arcade-Tutankham_MiSTer	
_Arcade	Ultra Tank		no	https://github.com/MiSTer-devel/Arcade-Ultratank_MiSTer.git		MiSTer-devel_Arcade-Ultratank_MiSTer	
_Arcade	Vastar		no	https://github.com/MiSTer-devel/Arcade-Vastar_MiSTer.git		MiSTer-devel_Arcade-Vastar_MiSTer	
_Arcade	VBall		yes	https://github.com/MiSTer-devel/Arcade-VBall_MiSTer.git		MiSTer-devel_Arcade-VBall_MiSTer	
_Arcade	Xevious		no	https://github.com/MiSTer-devel/Arcade-Xevious_MiSTer.git		MiSTer-devel_Arcade-Xevious_MiSTer	
_Arcade	Xaind Sleena		yes	https://github.com/MiSTer-devel/Arcade-XSleena_MiSTer.git		MiSTer-devel_Arcade-XSleena_MiSTer	
_Arcade	Zaxxon		yes	https://github.com/MiSTer-devel/Arcade-Zaxxon_MiSTer.git		MiSTer-devel_Arcade-Zaxxon_MiSTer	
_Arcade	Zig Zag		no	https://github.com/MiSTer-devel/Arcade-ZigZag_MiSTer.git		MiSTer-devel_Arcade-ZigZag_MiSTer	
_Arcade	Sky Smasher		yes	https://github.com/MiSTer-devel/Arcade_SkySmasher_MiSTer.git		MiSTer-devel_Arcade_SkySmasher_MiSTer	
_Arcade	Aleck64		yes	https://github.com/MiSTer-devel/N64_MiSTer.git	Aleck64	MiSTer-devel_N64_MiSTer	
_Arcade	Sega ST-V		yes	https://github.com/MiSTer-devel/Saturn_MiSTer.git		MiSTer-devel_Saturn_MiSTer	
_Arcade	Sega System E		yes	https://github.com/MiSTer-devel/SMS_MiSTer.git		MiSTer-devel_SMS_MiSTer	
_Computer	Acorn Atom	AcornAtom	no	https://github.com/MiSTer-devel/AcornAtom_MiSTer.git		MiSTer-devel_AcornAtom_MiSTer	
_Computer	Acorn Electron	AcornElectron	yes	https://github.com/MiSTer-devel/AcornElectron_MiSTer.git		MiSTer-devel_AcornElectron_MiSTer	
_Computer	Alice MC10	AliceMC10	yes	https://github.com/MiSTer-devel/AliceMC10_MiSTer.git		MiSTer-devel_AliceMC10_MiSTer	
_Computer	Altair 8800	Altair8800	no	https://github.com/MiSTer-devel/Altair8800_Mister.git		MiSTer-devel_Altair8800_Mister	
_Computer	Amstrad PCW	Amstrad PCW	yes	https://github.com/MiSTer-devel/Amstrad-PCW_MiSTer.git		MiSTer-devel_Amstrad-PCW_MiSTer	
_Computer	Amstrad CPC 6128	Amstrad	yes	https://github.com/MiSTer-devel/Amstrad_MiSTer.git		MiSTer-devel_Amstrad_MiSTer	
_Computer	ao486 (PC 486)	AO486	no	https://github.com/MiSTer-devel/ao486_MiSTer.git		MiSTer-devel_ao486_MiSTer	
_Computer	Apogee	APOGEE	no	https://github.com/MiSTer-devel/Apogee_MiSTer.git		MiSTer-devel_Apogee_MiSTer	
_Computer	Apple I	APPLE-I	no	https://github.com/MiSTer-devel/Apple-I_MiSTer.git		MiSTer-devel_Apple-I_MiSTer	
_Computer	Apple II+/IIe	Apple-II	no	https://github.com/MiSTer-devel/Apple-II_MiSTer.git		MiSTer-devel_Apple-II_MiSTer	
_Computer	Apple IIgs	Apple-IIgs	yes	https://github.com/MiSTer-devel/Apple-IIgs_MiSTer.git		MiSTer-devel_Apple-IIgs_MiSTer	
_Computer	Apple Lisa	Apple-Lisa	yes	https://github.com/MiSTer-devel/Apple-Lisa_MiSTer.git		MiSTer-devel_Apple-Lisa_MiSTer	
_Computer	Mattel Aquarius	AQUARIUS	no	https://github.com/MiSTer-devel/Aquarius_MISTer.git		MiSTer-devel_Aquarius_MISTer	
_Computer	Acorn Archimedes	ARCHIE	yes	https://github.com/MiSTer-devel/Archie_MiSTer.git		MiSTer-devel_Archie_MiSTer	
_Computer	Atari 800XL	ATARI800	yes	https://github.com/MiSTer-devel/Atari800_MiSTer.git		MiSTer-devel_Atari800_MiSTer	
_Computer	Atari ST/STe	AtariST	yes	https://github.com/MiSTer-devel/AtariST_MiSTer.git		MiSTer-devel_AtariST_MiSTer	
_Computer	BBC Micro B, Master	BBCMicro	no	https://github.com/MiSTer-devel/BBCMicro_MiSTer.git		MiSTer-devel_BBCMicro_MiSTer	
_Computer	Electronika BK0011M	BK0011M	yes	https://github.com/MiSTer-devel/BK0011M_MiSTer.git		MiSTer-devel_BK0011M_MiSTer	
_Computer	Commodore 128	C128	yes	https://github.com/MiSTer-devel/C128_MiSTer.git		MiSTer-devel_C128_MiSTer	
_Computer	Commodore 16, Plus/4	C16	no	https://github.com/MiSTer-devel/C16_MiSTer.git		MiSTer-devel_C16_MiSTer	
_Computer	Commodore 64, Ultimax	C64	yes	https://github.com/MiSTer-devel/C64_MiSTer.git		MiSTer-devel_C64_MiSTer	
_Computer	Casio PV-2000	Casio_PV-2000	no	https://github.com/MiSTer-devel/Casio_PV-2000_MiSTer.git		MiSTer-devel_Casio_PV-2000_MiSTer	
_Computer	Color Computer 2, Dragon 32	CoCo2	yes	https://github.com/MiSTer-devel/CoCo2_MiSTer.git		MiSTer-devel_CoCo2_MiSTer	
_Computer	Color Computer 3	COCO3	yes	https://github.com/MiSTer-devel/CoCo3_MiSTer.git		MiSTer-devel_CoCo3_MiSTer	
_Computer	Coleco Adam	Adam	yes	https://github.com/MiSTer-devel/ColecoAdam_MiSTer.git		MiSTer-devel_ColecoAdam_MiSTer	
_Computer	EDSAC	EDSAC	no	https://github.com/MiSTer-devel/EDSAC_MiSTer.git		MiSTer-devel_EDSAC_MiSTer	
_Computer	Colour Genie EG2000	eg2000	no	https://github.com/MiSTer-devel/EG2000_MiSTer.git		MiSTer-devel_EG2000_MiSTer	
_Computer	Elan Enterprise	Enterprise	yes	https://github.com/MiSTer-devel/Enterprise_MiSTer.git		MiSTer-devel_Enterprise_MiSTer	
_Computer	Galaksija	Galaksija	no	https://github.com/MiSTer-devel/Galaksija_MiSTer.git		MiSTer-devel_Galaksija_MiSTer	
_Computer	Homelab KIT	Homelab	no	https://github.com/MiSTer-devel/Homelab-MiSTer.git		MiSTer-devel_Homelab-MiSTer	
_Computer	Interact Home Computer	Interact	no	https://github.com/MiSTer-devel/Interact_MiSTer.git		MiSTer-devel_Interact_MiSTer	
_Computer	IQ 151	IQ151	no	https://github.com/MiSTer-devel/IQ151_MiSTer.git		MiSTer-devel_IQ151_MiSTer	
_Computer	Jupiter Ace	Jupiter	no	https://github.com/MiSTer-devel/Jupiter_MiSTer.git		MiSTer-devel_Jupiter_MiSTer	
_Computer	VTech Laser 310	Laser	no	https://github.com/MiSTer-devel/Laser310_MiSTer.git		MiSTer-devel_Laser310_MiSTer	
_Computer	Camputers Lynx 48k, 96k	Lynx48	no	https://github.com/MiSTer-devel/Lynx48_MiSTer.git		MiSTer-devel_Lynx48_MiSTer	
_Computer	Apple Macintosh LC	MacLC	yes	https://github.com/MiSTer-devel/MacLC_MiSTer.git		MiSTer-devel_MacLC_MiSTer	
_Computer	Apple Macintosh Plus	MACPLUS	yes	https://github.com/MiSTer-devel/MacPlus_MiSTer.git		MiSTer-devel_MacPlus_MiSTer	
_Computer	Commodore Amiga	Amiga	yes	https://github.com/MiSTer-devel/Minimig-AGA_MiSTer.git		MiSTer-devel_Minimig-AGA_MiSTer	
_Computer	MSX1	MSX1	no	https://github.com/MiSTer-devel/MSX1_MiSTer.git		MiSTer-devel_MSX1_MiSTer	
_Computer	MSX	MSX	yes	https://github.com/MiSTer-devel/MSX_MiSTer.git		MiSTer-devel_MSX_MiSTer	
_Computer	MultiComp	MultiComp	no	https://github.com/MiSTer-devel/MultiComp_MiSTer.git		MiSTer-devel_MultiComp_MiSTer	
_Computer	Ondra SPO 186	Ondra_SPO186	no	https://github.com/MiSTer-devel/OndraSPO186_MiSTer.git		MiSTer-devel_OndraSPO186_MiSTer	
_Computer	Orao	ORAO	no	https://github.com/MiSTer-devel/Orao_MiSTer.git		MiSTer-devel_Orao_MiSTer	
_Computer	Oric-1, Oric Atmos	Oric	no	https://github.com/MiSTer-devel/Oric_MiSTer.git		MiSTer-devel_Oric_MiSTer	
_Computer	NEC PC-8801	PC8801	yes	https://github.com/MiSTer-devel/PC88_MiSTer.git		MiSTer-devel_PC88_MiSTer	
_Computer	PCjr	PCjr	yes	https://github.com/MiSTer-devel/PCjr_MiSTer.git		MiSTer-devel_PCjr_MiSTer	
_Computer	IBM PC/XT EGA	PCXT-EGA	yes	https://github.com/MiSTer-devel/PCXT-EGA_MiSTer.git		MiSTer-devel_PCXT-EGA_MiSTer	
_Computer	IBM PC/XT	PCXT	yes	https://github.com/MiSTer-devel/PCXT_MiSTer.git		MiSTer-devel_PCXT_MiSTer	
_Computer	DEC PDP-1	PDP1	no	https://github.com/MiSTer-devel/PDP1_MiSTer.git		MiSTer-devel_PDP1_MiSTer	
_Computer	Commodore PET	PET2001	no	https://github.com/MiSTer-devel/PET2001_MiSTer.git		MiSTer-devel_PET2001_MiSTer	
_Computer	PMD 85	PMD85	yes	https://github.com/MiSTer-devel/PMD85_MiSTer.git		MiSTer-devel_PMD85_MiSTer	
_Computer	Sinclair QL	QL	yes	https://github.com/MiSTer-devel/QL_MiSTer.git		MiSTer-devel_QL_MiSTer	
_Computer	Bandai RX-78	RX78	no	https://github.com/MiSTer-devel/RX-78_MiSTer.git		MiSTer-devel_RX-78_MiSTer	
_Computer	SAM Coupé	SAMCOUPE	yes	https://github.com/MiSTer-devel/SAM-Coupe_MiSTer.git		MiSTer-devel_SAM-Coupe_MiSTer	
_Computer	Sharp MZ	SharpMZ	no	https://github.com/MiSTer-devel/SharpMZ_MiSTer.git		MiSTer-devel_SharpMZ_MiSTer	
_Computer	Sord M5	Sord M5	no	https://github.com/MiSTer-devel/SordM5_MiSTer.git		MiSTer-devel_SordM5_MiSTer	
_Computer	Specialist/MX	SPMX	no	https://github.com/MiSTer-devel/Specialist_MiSTer.git		MiSTer-devel_Specialist_MiSTer	
_Computer	Spectravideo SV-328	SVI328	yes	https://github.com/MiSTer-devel/SVI328_MiSTer.git		MiSTer-devel_SVI328_MiSTer	
_Computer	Tandy 1000	Tandy1000	yes	https://github.com/MiSTer-devel/Tandy1000_MiSTer.git		MiSTer-devel_Tandy1000_MiSTer	
_Computer	Tatung Einstein TC-01	TatungEinstein	no	https://github.com/MiSTer-devel/TatungEinstein_MiSTer.git		MiSTer-devel_TatungEinstein_MiSTer	
